Data;Último
13/10/2011;54601
11/10/2011;53838
10/10/2011;53273
07/10/2011;51244
06/10/2011;52290
05/10/2011;51014
04/10/2011;50686
03/10/2011;50792
30/09/2011;52324
29/09/2011;53385
28/09/2011;53270
27/09/2011;53920
26/09/2011;53748
23/09/2011;53230
22/09/2011;53280
21/09/2011;55982
20/09/2011;56379
19/09/2011;57103
16/09/2011;57210
15/09/2011;56381
14/09/2011;56286
13/09/2011;55544
12/09/2011;55685
09/09/2011;55778
08/09/2011;57624
06/09/2011;56607
05/09/2011;54998
02/09/2011;56532
01/09/2011;58118
31/08/2011;56495
30/08/2011;55385
29/08/2011;54861
26/08/2011;53351
25/08/2011;52953
24/08/2011;53796
23/08/2011;53787
22/08/2011;52440
19/08/2011;52448
18/08/2011;53134
17/08/2011;55073
16/08/2011;54324
15/08/2011;54652
12/08/2011;53473
11/08/2011;53343
10/08/2011;51395
09/08/2011;51151
08/08/2011;48668
05/08/2011;52949
04/08/2011;52811
03/08/2011;56017
02/08/2011;57311
01/08/2011;58536
29/07/2011;58823
28/07/2011;58708
27/07/2011;58288
26/07/2011;59340
25/07/2011;59971
22/07/2011;60270
21/07/2011;60263
20/07/2011;59120
19/07/2011;59082
18/07/2011;58838
15/07/2011;59478
14/07/2011;59679
13/07/2011;60670
12/07/2011;59705
11/07/2011;60224
08/07/2011;61513
07/07/2011;62207
06/07/2011;62565
05/07/2011;63039
04/07/2011;63891
01/07/2011;63394
30/06/2011;62404
29/06/2011;62334
28/06/2011;62303
27/06/2011;61217
24/06/2011;61017
22/06/2011;61194
21/06/2011;61424
20/06/2011;61168
17/06/2011;61060
16/06/2011;60881
15/06/2011;61604
14/06/2011;62205
13/06/2011;62023
10/06/2011;62697
09/06/2011;63469
08/06/2011;63033
07/06/2011;63218
06/06/2011;63068
03/06/2011;64341
02/06/2011;64218
01/06/2011;63411
31/05/2011;64620
30/05/2011;63954
27/05/2011;64295
26/05/2011;64099
25/05/2011;63388
24/05/2011;63337
23/05/2011;62345
20/05/2011;62597
19/05/2011;62367
18/05/2011;62841
17/05/2011;63673
16/05/2011;62830
13/05/2011;63235
12/05/2011;64003
11/05/2011;63776
10/05/2011;64877
09/05/2011;64622
06/05/2011;64417
05/05/2011;63407
04/05/2011;63616
03/05/2011;64318
02/05/2011;65463
29/04/2011;66133
28/04/2011;65673
27/04/2011;66264
26/04/2011;67144
25/04/2011;66972
20/04/2011;67058
19/04/2011;66158
18/04/2011;65415
15/04/2011;66684
14/04/2011;66279
13/04/2011;66486
12/04/2011;66896
11/04/2011;68164
08/04/2011;68718
07/04/2011;69176
06/04/2011;69037
05/04/2011;69838
04/04/2011;69704
01/04/2011;69268
31/03/2011;68587
30/03/2011;67997
29/03/2011;67419
28/03/2011;67193
25/03/2011;67766
24/03/2011;67533
23/03/2011;67796
22/03/2011;67578
21/03/2011;66690
18/03/2011;66880
17/03/2011;66216
16/03/2011;66003
15/03/2011;67005
14/03/2011;67169
11/03/2011;66685
10/03/2011;66041
09/03/2011;67264
04/03/2011;68012
03/03/2011;68146
02/03/2011;67282
01/03/2011;66243
28/02/2011;67383
25/02/2011;66903
24/02/2011;66949
23/02/2011;66910
22/02/2011;66440
21/02/2011;67259
18/02/2011;68067
17/02/2011;67685
16/02/2011;67571
15/02/2011;66341
14/02/2011;66558
11/02/2011;65756
10/02/2011;64578
09/02/2011;64218
08/02/2011;65771
07/02/2011;65362
04/02/2011;65269
03/02/2011;66765
02/02/2011;66688
01/02/2011;67847
31/01/2011;66575
28/01/2011;66698
27/01/2011;68051
26/01/2011;68709
24/01/2011;69427
21/01/2011;69133
20/01/2011;69562
19/01/2011;70058
18/01/2011;70920
17/01/2011;70609
14/01/2011;70940
13/01/2011;70721
12/01/2011;71633
11/01/2011;70423
10/01/2011;70127
07/01/2011;70057
06/01/2011;70579
05/01/2011;71091
04/01/2011;70318
03/01/2011;69962
30/12/2010;69305
29/12/2010;68952
28/12/2010;68041
27/12/2010;67803
23/12/2010;68486
22/12/2010;68471
21/12/2010;68215
20/12/2010;67264
17/12/2010;67981
16/12/2010;67306
15/12/2010;67870
14/12/2010;68743
13/12/2010;69126
10/12/2010;68342
09/12/2010;67879
08/12/2010;68175
07/12/2010;69338
06/12/2010;69552
03/12/2010;69766
02/12/2010;69527
01/12/2010;69346
30/11/2010;67705
29/11/2010;67908
26/11/2010;68226
25/11/2010;69362
24/11/2010;69629
23/11/2010;67953
22/11/2010;69633
19/11/2010;70898
18/11/2010;70781
17/11/2010;69709
16/11/2010;69192
12/11/2010;70367
11/11/2010;71195
10/11/2010;71638
09/11/2010;71679
08/11/2010;72657
05/11/2010;72607
04/11/2010;72996
03/11/2010;71905
01/11/2010;71561
29/10/2010;70673
28/10/2010;70320
27/10/2010;70569
26/10/2010;70740
25/10/2010;69580
22/10/2010;69530
21/10/2010;69652
20/10/2010;70405
19/10/2010;69864
18/10/2010;71736
15/10/2010;71830
14/10/2010;71692
13/10/2010;71675
11/10/2010;70946
08/10/2010;70809
07/10/2010;69918
06/10/2010;70541
05/10/2010;71283
04/10/2010;70385
01/10/2010;70229
30/09/2010;69430
29/09/2010;69228
28/09/2010;69228
27/09/2010;68816
24/09/2010;68196
23/09/2010;68794
22/09/2010;68325
21/09/2010;67719
20/09/2010;68190
17/09/2010;67089
16/09/2010;67663
15/09/2010;68107
14/09/2010;67692
13/09/2010;68031
10/09/2010;66807
09/09/2010;66624
08/09/2010;66407
06/09/2010;66747
03/09/2010;66679
02/09/2010;66808
01/09/2010;67073
31/08/2010;65145
30/08/2010;64261
27/08/2010;65585
26/08/2010;63867
25/08/2010;64803
24/08/2010;65156
23/08/2010;65982
20/08/2010;66677
19/08/2010;66887
18/08/2010;67638
17/08/2010;67584
16/08/2010;66702
13/08/2010;66264
12/08/2010;65966
11/08/2010;65790
10/08/2010;67223
09/08/2010;67862
06/08/2010;68095
05/08/2010;68412
04/08/2010;68272
03/08/2010;67997
02/08/2010;68517
30/07/2010;67515
29/07/2010;66954
28/07/2010;66808
27/07/2010;66674
26/07/2010;66443
23/07/2010;66323
22/07/2010;65748
21/07/2010;64477
20/07/2010;64463
19/07/2010;63297
16/07/2010;62339
15/07/2010;63489
14/07/2010;63479
13/07/2010;63686
12/07/2010;62960
08/07/2010;63476
07/07/2010;63284
06/07/2010;62065
05/07/2010;60865
02/07/2010;61430
01/07/2010;61236
30/06/2010;60936
29/06/2010;61978
28/06/2010;64225
25/06/2010;64824
24/06/2010;63937
23/06/2010;65160
22/06/2010;64811
21/06/2010;64829
18/06/2010;64438
17/06/2010;64541
16/06/2010;64751
15/06/2010;64442
14/06/2010;63533
11/06/2010;63605
10/06/2010;63049
09/06/2010;61479
08/06/2010;61856
07/06/2010;61183
04/06/2010;61676
02/06/2010;62943
01/06/2010;61841
31/05/2010;63047
28/05/2010;61947
27/05/2010;62092
26/05/2010;60190
25/05/2010;59184
24/05/2010;59915
21/05/2010;60259
20/05/2010;58192
19/05/2010;59689
18/05/2010;60841
17/05/2010;62866
14/05/2010;63412
13/05/2010;64788
12/05/2010;65224
11/05/2010;64425
10/05/2010;65453
07/05/2010;62871
06/05/2010;63414
05/05/2010;64914
04/05/2010;64869
03/05/2010;67119
30/04/2010;67530
29/04/2010;67978
28/04/2010;66656
27/04/2010;66511
26/04/2010;68872
23/04/2010;69509
22/04/2010;69386
20/04/2010;69318
19/04/2010;69098
16/04/2010;69421
15/04/2010;70524
14/04/2010;71035
13/04/2010;70792
12/04/2010;70614
09/04/2010;71417
08/04/2010;71785
07/04/2010;70793
06/04/2010;71096
05/04/2010;71290
01/04/2010;71136
31/03/2010;70372
30/03/2010;69960
29/03/2010;69939
26/03/2010;68683
25/03/2010;68442
24/03/2010;68913
23/03/2010;69387
22/03/2010;69042
19/03/2010;68829
18/03/2010;69697
17/03/2010;69723
16/03/2010;69942
15/03/2010;69024
12/03/2010;69341
11/03/2010;69885
10/03/2010;69979
09/03/2010;69576
08/03/2010;68575
05/03/2010;68847
04/03/2010;67815
03/03/2010;67641
02/03/2010;67779
01/03/2010;67228
26/02/2010;66503
25/02/2010;66121
24/02/2010;65795
23/02/2010;66108
22/02/2010;67184
19/02/2010;67597
18/02/2010;67836
17/02/2010;67285
12/02/2010;65855
11/02/2010;66129
10/02/2010;65051
09/02/2010;64718
08/02/2010;63153
05/02/2010;62763
04/02/2010;63934
03/02/2010;67109
02/02/2010;67163
01/02/2010;66572
29/01/2010;65402
28/01/2010;65588
27/01/2010;65070
26/01/2010;65524
22/01/2010;66220
21/01/2010;66270
20/01/2010;68200
19/01/2010;69909
18/01/2010;69401
15/01/2010;68978
14/01/2010;69801
13/01/2010;70385
12/01/2010;70076
11/01/2010;70433
08/01/2010;70263
07/01/2010;70451
06/01/2010;70729
05/01/2010;70240
04/01/2010;70045
30/12/2009;68588
29/12/2009;68296
28/12/2009;67902
23/12/2009;67589
22/12/2009;67418
21/12/2009;65925
18/12/2009;66794
17/12/2009;67068
16/12/2009;68622
15/12/2009;69311
14/12/2009;69349
11/12/2009;69267
10/12/2009;68728
09/12/2009;68012
08/12/2009;67729
07/12/2009;68512
04/12/2009;67604
03/12/2009;68315
02/12/2009;68615
01/12/2009;68546
30/11/2009;67044
27/11/2009;67082
26/11/2009;66392
25/11/2009;67917
24/11/2009;67317
23/11/2009;66809
19/11/2009;66327
18/11/2009;66516
17/11/2009;67406
16/11/2009;66627
13/11/2009;65326
12/11/2009;64448
11/11/2009;66431
10/11/2009;66303
09/11/2009;66214
06/11/2009;64466
05/11/2009;64816
04/11/2009;63913
03/11/2009;62643
30/10/2009;61546
29/10/2009;63721
28/10/2009;60162
27/10/2009;63161
26/10/2009;65086
23/10/2009;65059
22/10/2009;66135
21/10/2009;65486
20/10/2009;65303
19/10/2009;67239
16/10/2009;66200
15/10/2009;66703
14/10/2009;66201
13/10/2009;64646
09/10/2009;64071
08/10/2009;63760
07/10/2009;62638
06/10/2009;62671
05/10/2009;62369
02/10/2009;61172
01/10/2009;60459
30/09/2009;61518
29/09/2009;61235
28/09/2009;61317
25/09/2009;60356
24/09/2009;60046
23/09/2009;60496
22/09/2009;61493
21/09/2009;60928
18/09/2009;60703
17/09/2009;60236
16/09/2009;60411
15/09/2009;59264
14/09/2009;58868
11/09/2009;58366
10/09/2009;58536
09/09/2009;57910
08/09/2009;57855
04/09/2009;56652
03/09/2009;55707
02/09/2009;55386
01/09/2009;55815
31/08/2009;56489
28/08/2009;57701
27/08/2009;57704
26/08/2009;57766
25/08/2009;57421
24/08/2009;57775
21/08/2009;57729
20/08/2009;56831
19/08/2009;56156
18/08/2009;55749
17/08/2009;55218
14/08/2009;56638
13/08/2009;57048
12/08/2009;56588
11/08/2009;55761
10/08/2009;56830
07/08/2009;56330
06/08/2009;55755
05/08/2009;56384
04/08/2009;56038
03/08/2009;55998
31/07/2009;54766
30/07/2009;54478
29/07/2009;53735
28/07/2009;54472
27/07/2009;54549
24/07/2009;54457
23/07/2009;54249
22/07/2009;53073
21/07/2009;53234
20/07/2009;53155
17/07/2009;52072
16/07/2009;51918
15/07/2009;51297
14/07/2009;48873
13/07/2009;49187
10/07/2009;49221
08/07/2009;49178
07/07/2009;49457
06/07/2009;50622
03/07/2009;50935
02/07/2009;51025
01/07/2009;51544
30/06/2009;51465
29/06/2009;52138
26/06/2009;51486
25/06/2009;51515
24/06/2009;49672
23/06/2009;49814
22/06/2009;49495
19/06/2009;51374
18/06/2009;50903
17/06/2009;51046
16/06/2009;51206
15/06/2009;52034
12/06/2009;53558
10/06/2009;53411
09/06/2009;53157
08/06/2009;53630
05/06/2009;53341
04/06/2009;53464
03/06/2009;52087
02/06/2009;54000
01/06/2009;54486
29/05/2009;53198
28/05/2009;53041
27/05/2009;51792
26/05/2009;51841
25/05/2009;50816
22/05/2009;50568
21/05/2009;50087
20/05/2009;51245
19/05/2009;51347
18/05/2009;51463
15/05/2009;49007
14/05/2009;49446
13/05/2009;48679
12/05/2009;50326
11/05/2009;50976
08/05/2009;51396
07/05/2009;50058
06/05/2009;51499
05/05/2009;50670
04/05/2009;50405
30/04/2009;47290
29/04/2009;47227
28/04/2009;45821
27/04/2009;45820
24/04/2009;46772
23/04/2009;45801
22/04/2009;44888
20/04/2009;44433
17/04/2009;45778
16/04/2009;46025
15/04/2009;45273
14/04/2009;45418
13/04/2009;45992
09/04/2009;45539
08/04/2009;44182
07/04/2009;43825
06/04/2009;44167
03/04/2009;44391
02/04/2009;43736
01/04/2009;41976
31/03/2009;40926
30/03/2009;40653
27/03/2009;41907
26/03/2009;42589
25/03/2009;41799
24/03/2009;41476
23/03/2009;42439
20/03/2009;40076
19/03/2009;40453
18/03/2009;40142
17/03/2009;39511
16/03/2009;38607
13/03/2009;39015
12/03/2009;39152
11/03/2009;38805
10/03/2009;38795
09/03/2009;36741
06/03/2009;37105
05/03/2009;37369
04/03/2009;38402
03/03/2009;36468
02/03/2009;36235
27/02/2009;38183
26/02/2009;38180
25/02/2009;38232
20/02/2009;38715
19/02/2009;39730
18/02/2009;39674
17/02/2009;39847
16/02/2009;41841
13/02/2009;41674
12/02/2009;40501
11/02/2009;40846
10/02/2009;41207
09/02/2009;42100
06/02/2009;42756
05/02/2009;41109
04/02/2009;40129
03/02/2009;39747
02/02/2009;38666
30/01/2009;39301
29/01/2009;39638
28/01/2009;40227
27/01/2009;38699
26/01/2009;38509
23/01/2009;38132
22/01/2009;37894
21/01/2009;38543
20/01/2009;37272
19/01/2009;38828
16/01/2009;39342
15/01/2009;39151
14/01/2009;37982
13/01/2009;39544
12/01/2009;39403
09/01/2009;41583
08/01/2009;41991
07/01/2009;40820
06/01/2009;42312
05/01/2009;41519
02/01/2009;40244
30/12/2008;37550
29/12/2008;37060
26/12/2008;36864
23/12/2008;36471
22/12/2008;37619
19/12/2008;39131
18/12/2008;39536
17/12/2008;39947
16/12/2008;39993
15/12/2008;38320
12/12/2008;39374
11/12/2008;38519
10/12/2008;39004
09/12/2008;37968
08/12/2008;38285
05/12/2008;35347
04/12/2008;35128
03/12/2008;35297
02/12/2008;35001
01/12/2008;34741
28/11/2008;36596
27/11/2008;36213
26/11/2008;36470
25/11/2008;34813
24/11/2008;34189
21/11/2008;31251
19/11/2008;33405
18/11/2008;34095
17/11/2008;35717
14/11/2008;35789
13/11/2008;35993
12/11/2008;34374
11/11/2008;37262
10/11/2008;36776
07/11/2008;36665
06/11/2008;36362
05/11/2008;37786
04/11/2008;40255
03/11/2008;38249
31/10/2008;37257
30/10/2008;37449
29/10/2008;34845
28/10/2008;33387
27/10/2008;29435
24/10/2008;31482
23/10/2008;33818
22/10/2008;35070
21/10/2008;39043
20/10/2008;39441
17/10/2008;36399
16/10/2008;36442
15/10/2008;36833
14/10/2008;41569
13/10/2008;40829
10/10/2008;35610
09/10/2008;37080
08/10/2008;38594
07/10/2008;40140
06/10/2008;42101
03/10/2008;44517
02/10/2008;46145
01/10/2008;49799
30/09/2008;49541
29/09/2008;46028
26/09/2008;50783
25/09/2008;51828
24/09/2008;49843
23/09/2008;49593
22/09/2008;51541
19/09/2008;53055
18/09/2008;48423
17/09/2008;45909
16/09/2008;49229
15/09/2008;48416
12/09/2008;52393
11/09/2008;51270
10/09/2008;49633
09/09/2008;48435
08/09/2008;50718
05/09/2008;51940
04/09/2008;51409
03/09/2008;53527
02/09/2008;54404
01/09/2008;55162
29/08/2008;55680
28/08/2008;56382
27/08/2008;55519
26/08/2008;54359
25/08/2008;54477
22/08/2008;55850
21/08/2008;55935
20/08/2008;55377
19/08/2008;53639
18/08/2008;53327
15/08/2008;54244
14/08/2008;55138
13/08/2008;54573
12/08/2008;54503
11/08/2008;54720
08/08/2008;56584
07/08/2008;57018
06/08/2008;57542
05/08/2008;56471
04/08/2008;55609
01/08/2008;57630
31/07/2008;59505
30/07/2008;59998
29/07/2008;58043
28/07/2008;56869
25/07/2008;57199
24/07/2008;57434
23/07/2008;59421
22/07/2008;59647
21/07/2008;60772
18/07/2008;59988
17/07/2008;60109
16/07/2008;62056
15/07/2008;61015
14/07/2008;60721
11/07/2008;60148
10/07/2008;60253
08/07/2008;59536
07/07/2008;59088
04/07/2008;59365
03/07/2008;59273
02/07/2008;61106
01/07/2008;63396
30/06/2008;65018
27/06/2008;64321
26/06/2008;63947
25/06/2008;65853
24/06/2008;64168
23/06/2008;64640
20/06/2008;64614
19/06/2008;66590
18/06/2008;67090
17/06/2008;68438
16/06/2008;67285
13/06/2008;67204
12/06/2008;67322
11/06/2008;66795
10/06/2008;67775
09/06/2008;69281
06/06/2008;69786
05/06/2008;71235
04/06/2008;68673
03/06/2008;70012
02/06/2008;71897
30/05/2008;72593
29/05/2008;71798
28/05/2008;73153
27/05/2008;70992
26/05/2008;71629
23/05/2008;71452
21/05/2008;72295
20/05/2008;73517
19/05/2008;73439
16/05/2008;72767
15/05/2008;71492
14/05/2008;70027
13/05/2008;70503
12/05/2008;70416
09/05/2008;69646
08/05/2008;69722
07/05/2008;69018
06/05/2008;70195
05/05/2008;70175
02/05/2008;69366
30/04/2008;67868
29/04/2008;63826
28/04/2008;65678
25/04/2008;65187
24/04/2008;64576
23/04/2008;64948
22/04/2008;65413
18/04/2008;64923
17/04/2008;64552
16/04/2008;64152
15/04/2008;62618
14/04/2008;62153
11/04/2008;62585
10/04/2008;63527
09/04/2008;63477
08/04/2008;64540
07/04/2008;64176
04/04/2008;64446
03/04/2008;64175
02/04/2008;63364
01/04/2008;62775
31/03/2008;60968
28/03/2008;60452
27/03/2008;60762
26/03/2008;61415
25/03/2008;61234
24/03/2008;59813
20/03/2008;58987
19/03/2008;58827
18/03/2008;61933
17/03/2008;60012
14/03/2008;61991
13/03/2008;62280
12/03/2008;62177
11/03/2008;62368
10/03/2008;59999
07/03/2008;61868
06/03/2008;62975
05/03/2008;64629
04/03/2008;63656
03/03/2008;64490
29/02/2008;63489
28/02/2008;65555
27/02/2008;65495
26/02/2008;65183
25/02/2008;65001
22/02/2008;64609
21/02/2008;63792
20/02/2008;63747
19/02/2008;62297
18/02/2008;62801
15/02/2008;61272
14/02/2008;61819
13/02/2008;62591
12/02/2008;61805
11/02/2008;60643
08/02/2008;59076
07/02/2008;58965
06/02/2008;58969
01/02/2008;61080
31/01/2008;59490
30/01/2008;60289
29/01/2008;59530
28/01/2008;58594
24/01/2008;57463
23/01/2008;54235
22/01/2008;56097
21/01/2008;53709
18/01/2008;57506
17/01/2008;57037
16/01/2008;58777
15/01/2008;59907
14/01/2008;62188
11/01/2008;61942
10/01/2008;63515
09/01/2008;62674
08/01/2008;62081
07/01/2008;60772
04/01/2008;61037
03/01/2008;62892
02/01/2008;62815
28/12/2007;63886
27/12/2007;63774
26/12/2007;64288
21/12/2007;63098
20/12/2007;61716
19/12/2007;61722
18/12/2007;61096
17/12/2007;59828
14/12/2007;62445
13/12/2007;62861
12/12/2007;64742
11/12/2007;64512
10/12/2007;65446
07/12/2007;65639
06/12/2007;65791
05/12/2007;64928
04/12/2007;63482
03/12/2007;63200
30/11/2007;63006
29/11/2007;62156
28/11/2007;61715
27/11/2007;59432
26/11/2007;59069
23/11/2007;60971
22/11/2007;60653
21/11/2007;60582
19/11/2007;62336
16/11/2007;64609
14/11/2007;64631
13/11/2007;62927
12/11/2007;61527
09/11/2007;64321
08/11/2007;63562
07/11/2007;63501
06/11/2007;64503
05/11/2007;62960
01/11/2007;64050
31/10/2007;65318
30/10/2007;64383
29/10/2007;65044
26/10/2007;64276
25/10/2007;62341
24/10/2007;62625
23/10/2007;62697
22/10/2007;61215
19/10/2007;60894
18/10/2007;63261
17/10/2007;63194
16/10/2007;61718
15/10/2007;62969
11/10/2007;62456
10/10/2007;63197
09/10/2007;63549
08/10/2007;62661
05/10/2007;62319
04/10/2007;60407
03/10/2007;60099
02/10/2007;62017
01/10/2007;62340
28/09/2007;60465
27/09/2007;61052
26/09/2007;59715
25/09/2007;58858
24/09/2007;58719
21/09/2007;57799
20/09/2007;56906
19/09/2007;57264
18/09/2007;56666
17/09/2007;54341
14/09/2007;54671
13/09/2007;54908
12/09/2007;53883
11/09/2007;53921
10/09/2007;52653
06/09/2007;54569
05/09/2007;54408
04/09/2007;55250
03/09/2007;54833
31/08/2007;54637
30/08/2007;52858
29/08/2007;52735
28/08/2007;51645
27/08/2007;53078
24/08/2007;52998
23/08/2007;51848
22/08/2007;51745
21/08/2007;49815
20/08/2007;49206
17/08/2007;48559
16/08/2007;48016
15/08/2007;49285
14/08/2007;50912
13/08/2007;52434
10/08/2007;52638
09/08/2007;53431
08/08/2007;55241
07/08/2007;53802
06/08/2007;53091
03/08/2007;52846
02/08/2007;54691
01/08/2007;54234
31/07/2007;54183
30/07/2007;54573
27/07/2007;52922
26/07/2007;53893
25/07/2007;56001
24/07/2007;55795
23/07/2007;58037
20/07/2007;57443
19/07/2007;58125
18/07/2007;57556
17/07/2007;57660
16/07/2007;57374
13/07/2007;57644
12/07/2007;57613
11/07/2007;56356
10/07/2007;55883
06/07/2007;56444
05/07/2007;55932
04/07/2007;55696
03/07/2007;55700
02/07/2007;55371
29/06/2007;54392
28/06/2007;54147
27/06/2007;54143
26/06/2007;53852
25/06/2007;54042
22/06/2007;54267
21/06/2007;54657
20/06/2007;54029
19/06/2007;54644
18/06/2007;54730
15/06/2007;54519
14/06/2007;53713
13/06/2007;52994
12/06/2007;51797
11/06/2007;52777
08/06/2007;52330
06/06/2007;52049
05/06/2007;53162
04/06/2007;53243
01/06/2007;53423
31/05/2007;52268
30/05/2007;52528
29/05/2007;51713
28/05/2007;52120
25/05/2007;51618
24/05/2007;50531
23/05/2007;51813
22/05/2007;52208
21/05/2007;52423
18/05/2007;52078
17/05/2007;51631
16/05/2007;51738
15/05/2007;50518
14/05/2007;50511
11/05/2007;50902
10/05/2007;50235
09/05/2007;51300
08/05/2007;50278
07/05/2007;50282
04/05/2007;50598
03/05/2007;50218
02/05/2007;49472
30/04/2007;48956
27/04/2007;49230
26/04/2007;49068
25/04/2007;49676
24/04/2007;49071
23/04/2007;49162
20/04/2007;49408
19/04/2007;48762
18/04/2007;48710
17/04/2007;48755
16/04/2007;48921
13/04/2007;47926
12/04/2007;47347
11/04/2007;46939
10/04/2007;47174
09/04/2007;46855
05/04/2007;46647
04/04/2007;46554
03/04/2007;46288
02/04/2007;45597
30/03/2007;45805
29/03/2007;45355
28/03/2007;44484
27/03/2007;45207
26/03/2007;45645
23/03/2007;45533
22/03/2007;45424
21/03/2007;45631
20/03/2007;44351
19/03/2007;43713
16/03/2007;42730
15/03/2007;43278
14/03/2007;43288
13/03/2007;42749
12/03/2007;44249
09/03/2007;44133
08/03/2007;43466
07/03/2007;42667
06/03/2007;43218
05/03/2007;41179
02/03/2007;42370
01/03/2007;43517
28/02/2007;43892
27/02/2007;43145
26/02/2007;46207
23/02/2007;46016
22/02/2007;46452
21/02/2007;46090
16/02/2007;45849
15/02/2007;45955
14/02/2007;45996
13/02/2007;45197
12/02/2007;43935
09/02/2007;44284
08/02/2007;44892
07/02/2007;44588
06/02/2007;45352
05/02/2007;45286
02/02/2007;44998
01/02/2007;44815
31/01/2007;44642
30/01/2007;44044
29/01/2007;43573
26/01/2007;44412
24/01/2007;44687
23/01/2007;44177
22/01/2007;43553
19/01/2007;43428
18/01/2007;42478
17/01/2007;42735
16/01/2007;42624
15/01/2007;42919
12/01/2007;43095
11/01/2007;42670
10/01/2007;42336
09/01/2007;42007
08/01/2007;42830
05/01/2007;42245
04/01/2007;44020
03/01/2007;44445
02/01/2007;45383
28/12/2006;44474
27/12/2006;44526
26/12/2006;43603
22/12/2006;43356
21/12/2006;43385
20/12/2006;43502
19/12/2006;43590
18/12/2006;43509
15/12/2006;43596
14/12/2006;43755
13/12/2006;43285
12/12/2006;43018
11/12/2006;43297
08/12/2006;42978
07/12/2006;42909
06/12/2006;43096
05/12/2006;43157
04/12/2006;42654
01/12/2006;41327
30/11/2006;41932
29/11/2006;41970
28/11/2006;41043
27/11/2006;40915
24/11/2006;41758
23/11/2006;42070
22/11/2006;41913
21/11/2006;41570
17/11/2006;41029
16/11/2006;41162
14/11/2006;41291
13/11/2006;40606
10/11/2006;40720
09/11/2006;40815
08/11/2006;41334
07/11/2006;41048
06/11/2006;41247
03/11/2006;40435
01/11/2006;39930
31/10/2006;39263
30/10/2006;38900
27/10/2006;39328
26/10/2006;39645
25/10/2006;39563
24/10/2006;39499
23/10/2006;39227
20/10/2006;38643
19/10/2006;38920
18/10/2006;38686
17/10/2006;38898
16/10/2006;39229
13/10/2006;38850
11/10/2006;38322
10/10/2006;38655
09/10/2006;38406
06/10/2006;37940
05/10/2006;37977
04/10/2006;37749
03/10/2006;36438
02/10/2006;37058
29/09/2006;36449
28/09/2006;36486
27/09/2006;36106
26/09/2006;35819
25/09/2006;34973
22/09/2006;34799
21/09/2006;34830
20/09/2006;35197
19/09/2006;35886
18/09/2006;36483
15/09/2006;36170
14/09/2006;36154
13/09/2006;36550
12/09/2006;36147
11/09/2006;35772
08/09/2006;36558
06/09/2006;36710
05/09/2006;37368
04/09/2006;37693
01/09/2006;37329
31/08/2006;36232
30/08/2006;36313
29/08/2006;36304
28/08/2006;36375
25/08/2006;35958
24/08/2006;35797
23/08/2006;35512
22/08/2006;36678
21/08/2006;37161
18/08/2006;37552
17/08/2006;37559
16/08/2006;37678
15/08/2006;37296
14/08/2006;36557
11/08/2006;36944
10/08/2006;37354
09/08/2006;37255
08/08/2006;37600
07/08/2006;37698
04/08/2006;37848
03/08/2006;37451
02/08/2006;37288
01/08/2006;36839
31/07/2006;37077
28/07/2006;37381
27/07/2006;36888
26/07/2006;36594
25/07/2006;36681
24/07/2006;36224
21/07/2006;35510
20/07/2006;35847
19/07/2006;36785
18/07/2006;35130
17/07/2006;34866
14/07/2006;35350
13/07/2006;35354
12/07/2006;36230
11/07/2006;36554
10/07/2006;36141
07/07/2006;36102
06/07/2006;36533
05/07/2006;36378
04/07/2006;37367
03/07/2006;37357
30/06/2006;36631
29/06/2006;36487
28/06/2006;34835
27/06/2006;34376
26/06/2006;34631
23/06/2006;34661
22/06/2006;34317
21/06/2006;34547
20/06/2006;33632
19/06/2006;33897
16/06/2006;34399
14/06/2006;32941
13/06/2006;32848
12/06/2006;33555
09/06/2006;35075
08/06/2006;35438
07/06/2006;35264
06/06/2006;36558
05/06/2006;36740
02/06/2006;37942
01/06/2006;37748
31/05/2006;36530
30/05/2006;36413
29/05/2006;38145
26/05/2006;38506
25/05/2006;37569
24/05/2006;35792
23/05/2006;36110
22/05/2006;36497
19/05/2006;37733
18/05/2006;37807
17/05/2006;38291
16/05/2006;39416
15/05/2006;39271
12/05/2006;40223
11/05/2006;40847
10/05/2006;41752
09/05/2006;41979
08/05/2006;41515
05/05/2006;41417
04/05/2006;40976
03/05/2006;40920
02/05/2006;41017
28/04/2006;40363
27/04/2006;39751
26/04/2006;40410
25/04/2006;39738
24/04/2006;39751
20/04/2006;39775
19/04/2006;39938
18/04/2006;39572
17/04/2006;38462
13/04/2006;38082
12/04/2006;38427
11/04/2006;37901
10/04/2006;38475
07/04/2006;38926
06/04/2006;39285
05/04/2006;39053
04/04/2006;38802
03/04/2006;38717
31/03/2006;37952
30/03/2006;37777
29/03/2006;37492
28/03/2006;36682
27/03/2006;37641
24/03/2006;37577
23/03/2006;37474
22/03/2006;37851
21/03/2006;37398
20/03/2006;38204
17/03/2006;38049
16/03/2006;38157
15/03/2006;38244
14/03/2006;37541
13/03/2006;36793
10/03/2006;36891
09/03/2006;36312
08/03/2006;37289
07/03/2006;37423
06/03/2006;38354
03/03/2006;39240
02/03/2006;39126
01/03/2006;39178
24/02/2006;38610
23/02/2006;38405
22/02/2006;38246
21/02/2006;38166
20/02/2006;38539
17/02/2006;38422
16/02/2006;38256
15/02/2006;37239
14/02/2006;36627
